order_id,user_id,order_time,product_id,quantity,revenue
13935,36063,2025-01-27 14:41:06,108,2,10541.66
13936,36063,2025-02-08 12:29:26,433,1,10765.07
13937,36067,2025-04-25 13:23:16,308,1,10693.04
13938,36070,2025-02-25 08:26:38,47,1,6372.46
13939,36072,2025-04-27 07:26:59,478,1,37666.35
13940,36073,2025-06-22 08:18:37,252,1,5818.59
13941,36074,2025-05-24 00:37:11,287,2,10657.12
13942,36075,2025-02-24 08:17:02,261,2,38316.38
13943,36077,2025-03-21 05:35:24,291,1,1193.57
13944,36078,2025-04-07 23:21:07,132,1,7791.77
13945,36078,2025-04-23 08:22:32,496,1,31539.91
13946,36079,2025-03-30 11:27:39,56,1,29155.33
13947,36082,2025-01-14 08:32:20,267,1,20054.79
13948,36083,2025-02-25 15:38:11,485,1,26241.01
13949,36085,2025-05-07 09:38:40,417,1,32512.83
13950,36096,2025-04-16 07:40:21,145,1,5753.8
13951,36100,2025-04-17 15:56:45,281,2,17150.08
13952,36100,2025-04-29 19:13:52,277,1,134439.28
13953,36106,2025-04-11 14:25:00,28,1,10248.86
13954,36112,2025-01-02 00:10:12,10,1,3952.37
13955,36121,2025-06-25 21:35:08,49,1,3584.0
13956,36124,2025-02-20 06:34:15,329,1,11214.8
13957,36134,2025-05-04 23:20:51,270,1,514.56
13958,36138,2025-02-04 12:03:18,424,1,14170.15
13959,36138,2025-02-15 06:54:43,465,2,34858.36
13960,36141,2025-03-30 13:05:53,402,1,19649.25
13961,36142,2025-01-11 15:43:45,303,1,1454.24
13962,36144,2025-03-21 00:51:55,69,1,7709.45
13963,36155,2025-02-04 23:52:37,410,1,90198.25
13964,36157,2025-02-11 13:53:53,254,1,16059.76
13965,36161,2025-05-10 05:21:01,1,2,14410.02
13966,36166,2025-04-04 19:28:29,38,1,12400.94
13967,36167,2025-04-27 15:35:59,298,1,12693.22
13968,36168,2025-01-04 22:11:51,126,2,31906.16
13969,36170,2025-05-11 19:27:45,371,1,23547.53
13970,36175,2025-06-22 01:05:45,78,1,149482.7
13971,36177,2025-02-12 16:47:54,214,3,62619.57
13972,36177,2025-03-10 08:06:25,400,1,24109.01
13973,36179,2025-04-30 04:54:18,293,1,3662.24
13974,36181,2025-02-15 10:50:38,366,1,9798.21
13975,36184,2025-04-07 15:43:41,216,1,43283.26
13976,36185,2025-03-28 10:50:39,83,1,20559.25
13977,36188,2025-01-18 08:57:38,118,1,2075.07
13978,36192,2025-05-17 06:11:22,105,2,15255.34
13979,36195,2025-01-18 23:43:36,246,2,8971.84
13980,36198,2025-05-28 19:12:21,71,2,8853.58
13981,36202,2025-02-04 21:11:12,319,1,29688.49
13982,36206,2025-05-07 22:04:51,32,1,7276.12
13983,36209,2025-05-05 16:02:09,421,1,3913.39
13984,36210,2025-03-27 08:14:26,279,1,11780.7
13985,36211,2025-01-28 15:29:31,310,1,1082.78
13986,36212,2025-04-09 05:54:31,422,1,8047.95
13987,36213,2025-02-15 09:53:54,367,1,5745.57
13988,36215,2025-01-09 12:24:39,312,1,24505.73
13989,36220,2025-05-20 07:12:04,457,1,32494.5
13990,36222,2025-01-10 17:22:33,387,1,28854.36
13991,36222,2025-01-23 11:35:19,23,1,24086.36
13992,36223,2025-04-13 01:57:41,272,1,11789.2
13993,36232,2025-06-30 10:53:21,384,1,4013.53
13994,36234,2025-06-27 02:45:28,222,1,8006.41
13995,36236,2025-02-27 11:44:24,172,1,36415.92
13996,36237,2025-03-03 14:35:27,181,1,11869.76
13997,36238,2025-03-17 03:07:25,485,1,26241.01
13998,36239,2025-06-04 09:18:13,271,1,35581.83
13999,36244,2025-02-04 17:30:15,412,1,2747.39
14000,36247,2025-04-03 07:34:52,188,1,631.77
14001,36248,2025-04-14 05:32:47,427,1,4312.66
14002,36251,2025-05-16 17:37:21,449,1,651.83
14003,36252,2025-03-17 10:08:36,5,1,111884.19
14004,36259,2025-03-06 08:52:23,167,1,26417.09
14005,36267,2025-05-13 17:46:24,100,1,17574.95
14006,36271,2025-04-25 23:49:59,404,2,27691.36
14007,36275,2025-02-18 20:48:59,82,3,37174.62
14008,36276,2025-03-12 01:00:25,494,2,990.74
14009,36277,2025-04-19 14:29:52,363,3,114079.11
14010,36277,2025-05-10 15:06:12,483,1,43632.67
14011,36278,2025-04-07 05:43:15,303,1,1454.24
14012,36286,2025-06-20 18:10:12,308,1,10693.04
14013,36291,2025-06-27 11:14:52,230,1,3807.27
14014,36292,2025-04-07 11:21:23,199,1,130009.3
14015,36297,2025-01-08 07:35:38,34,1,2098.05
14016,36298,2025-04-12 09:53:38,221,2,28596.54
14017,36300,2025-06-17 09:11:49,75,3,37830.63
14018,36304,2025-03-31 08:25:07,180,2,45239.26
14019,36306,2025-05-17 15:26:55,489,1,8331.51
14020,36307,2025-06-03 03:02:17,332,2,1005.36
14021,36321,2025-04-16 15:44:09,380,1,19492.66
14022,36322,2025-03-28 00:48:30,426,1,24723.16
14023,36324,2025-06-16 20:37:45,494,1,495.37
14024,36327,2025-06-04 04:17:10,399,1,17727.09
14025,36328,2025-05-09 07:54:26,347,1,26954.74
14026,36330,2025-04-03 05:33:14,332,1,502.68
14027,36331,2025-04-08 15:51:17,404,1,13845.68
14028,36332,2025-06-14 12:29:07,272,1,11789.2
14029,36334,2025-05-12 19:54:31,3,1,10094.67
14030,36340,2025-03-16 17:10:46,13,1,2692.52
14031,36341,2025-01-17 19:29:42,380,1,19492.66
14032,36342,2025-01-11 21:13:57,7,2,2817.88
14033,36345,2025-06-13 12:30:32,419,2,49439.22
14034,36350,2025-04-04 04:30:47,485,2,52482.02
14035,36353,2025-02-11 13:27:20,315,1,33862.07
14036,36354,2025-02-27 17:42:08,389,1,3219.85
14037,36356,2025-06-23 18:35:21,340,1,86475.35
14038,36358,2025-06-08 12:40:16,443,1,19089.94
14039,36361,2025-01-18 12:15:19,388,1,37608.5
14040,36366,2025-05-24 00:13:55,465,3,52287.54
14041,36366,2025-06-07 00:18:12,357,1,136130.58
14042,36370,2025-02-13 22:31:37,74,2,48786.72
14043,36372,2025-02-06 21:29:25,120,1,19023.98
14044,36380,2025-04-28 18:52:21,2,1,19570.0
14045,36380,2025-05-20 15:56:19,47,1,6372.46
14046,36383,2025-03-11 05:23:59,350,1,4462.47
14047,36383,2025-03-19 12:12:34,409,3,18889.41
14048,36387,2025-04-25 07:21:19,250,1,20800.98
14049,36389,2025-03-03 13:24:07,191,1,36768.02
14050,36391,2025-03-22 02:53:02,177,1,6007.88
14051,36394,2025-02-23 08:00:03,152,1,7223.67
14052,36396,2025-02-25 07:38:52,73,1,3184.93
14053,36397,2025-05-19 07:44:41,334,1,4204.59
14054,36401,2025-01-25 07:38:43,151,1,10165.09
14055,36401,2025-02-11 20:49:15,285,1,115911.82
14056,36401,2025-02-18 01:22:47,358,1,8037.68
14057,36404,2025-06-01 19:00:12,481,1,3800.46
14058,36408,2025-02-07 22:51:00,269,1,115514.93
14059,36410,2025-04-20 18:02:21,253,1,9261.77
14060,36413,2025-01-30 02:47:39,378,2,31990.34
14061,36415,2025-03-09 19:53:43,117,1,1496.44
14062,36423,2025-03-11 19:37:17,384,1,4013.53
14063,36426,2025-06-06 13:27:39,179,1,113736.5
14064,36428,2025-04-11 12:41:03,412,2,5494.78
14065,36431,2025-04-11 00:47:06,242,2,18570.78
14066,36436,2025-04-27 02:26:24,197,3,3324.57
14067,36439,2025-05-01 18:01:07,44,2,12264.32
14068,36440,2025-06-12 14:45:14,485,1,26241.01
14069,36442,2025-04-16 11:18:08,429,1,2789.86
14070,36448,2025-06-03 08:23:46,108,1,5270.83
14071,36450,2025-04-01 04:25:52,165,2,3465.06
14072,36454,2025-01-27 05:04:51,317,1,2354.88
14073,36458,2025-02-08 15:22:00,367,2,11491.14
14074,36459,2025-06-09 01:30:00,65,1,15098.74
14075,36462,2025-03-09 07:41:56,493,1,17276.96
14076,36464,2025-05-08 12:22:39,363,2,76052.74
14077,36466,2025-02-27 02:54:04,377,1,6504.51
14078,36466,2025-03-03 02:35:42,157,1,103545.76
14079,36466,2025-03-08 16:18:09,320,1,33560.76
14080,36468,2025-06-08 10:15:16,318,3,58654.77
14081,36472,2025-06-24 08:42:00,430,1,24645.4
14082,36474,2025-02-07 22:33:23,396,1,110532.21
14083,36474,2025-02-20 04:29:56,78,1,149482.7
14084,36477,2025-02-04 23:10:23,247,1,9897.75
14085,36480,2025-05-26 07:39:10,499,1,3999.82
14086,36481,2025-04-20 18:19:48,130,1,16268.89
14087,36481,2025-05-05 10:56:49,366,1,9798.21
14088,36482,2025-04-06 12:24:27,400,1,24109.01
14089,36484,2025-06-10 04:26:13,447,2,2976.72
14090,36486,2025-04-24 22:09:09,293,1,3662.24
14091,36487,2025-02-04 02:44:50,381,1,9476.92
14092,36488,2025-01-29 03:50:06,273,2,16260.86
14093,36489,2025-05-20 02:42:48,181,1,11869.76
14094,36494,2025-03-30 19:43:28,177,1,6007.88
14095,36495,2025-01-11 00:35:44,193,1,33028.41
14096,36495,2025-02-07 23:33:03,83,1,20559.25
14097,36496,2025-01-15 03:40:53,42,1,35405.28
14098,36498,2025-03-14 07:48:03,229,1,30697.88
14099,36503,2025-04-26 17:18:47,19,2,5540.18
14100,36504,2025-03-29 20:36:55,22,1,12590.38
14101,36517,2025-01-03 22:55:26,438,1,5413.4
14102,36517,2025-01-29 20:45:47,225,1,3052.25
14103,36528,2025-04-08 13:48:28,390,1,3926.05
14104,36529,2025-05-29 20:17:05,200,2,15675.14
14105,36529,2025-06-12 11:33:11,55,1,24029.51
14106,36534,2025-05-29 04:15:44,231,2,5840.84
14107,36536,2025-04-25 05:40:12,375,3,8392.11
14108,36536,2025-05-17 05:34:38,276,1,4843.01
14109,36544,2025-06-04 02:04:10,284,2,21340.64
14110,36551,2025-06-23 00:36:49,145,1,5753.8
14111,36556,2025-04-20 11:46:29,63,1,8572.39
14112,36561,2025-03-04 23:00:07,307,2,45516.54
14113,36563,2025-05-11 13:23:21,268,1,7387.83
14114,36565,2025-06-10 04:53:49,7,1,1408.94
14115,36566,2025-04-19 14:25:35,427,1,4312.66
14116,36566,2025-04-27 15:19:48,266,1,8000.62
14117,36567,2025-03-05 03:48:02,163,1,7638.19
14118,36572,2025-05-06 12:22:03,365,1,13691.92
14119,36575,2025-02-28 04:53:19,255,2,6002.8
14120,36581,2025-02-05 19:59:59,208,2,6937.54
14121,36584,2025-01-25 03:32:07,106,3,13060.89
14122,36585,2025-04-19 06:58:33,58,1,33150.95
14123,36590,2025-05-13 20:01:56,195,1,17742.05
14124,36591,2025-06-19 18:10:14,101,1,19086.83
14125,36593,2025-04-08 15:49:21,331,1,10724.43
14126,36597,2025-04-11 16:53:40,175,2,162937.44
14127,36600,2025-04-17 20:33:06,68,1,47179.0
14128,36602,2025-06-04 20:24:53,490,2,25480.08
14129,36604,2025-06-14 08:40:30,50,3,27162.12
14130,36606,2025-04-21 18:11:31,446,2,273560.16
14131,36609,2025-01-22 06:12:02,186,1,5082.83
14132,36611,2025-01-29 08:04:18,484,1,92913.94
14133,36612,2025-04-21 16:04:11,332,2,1005.36
14134,36612,2025-04-28 17:29:53,330,1,3233.01
14135,36613,2025-05-22 23:24:20,279,1,11780.7
14136,36616,2025-06-19 08:04:15,247,1,9897.75
14137,36619,2025-06-12 22:03:19,335,1,6200.21
14138,36621,2025-02-02 07:59:41,145,1,5753.8
14139,36621,2025-02-06 02:56:21,453,3,9825.63
14140,36622,2025-06-30 05:12:57,84,1,2448.39
14141,36629,2025-05-04 14:05:57,160,1,13826.53
14142,36636,2025-04-17 08:09:28,71,1,4426.79
14143,36638,2025-04-11 16:45:25,131,1,10203.73
14144,36639,2025-03-10 07:08:49,216,1,43283.26
14145,36642,2025-01-08 22:47:01,401,1,11690.67
14146,36642,2025-01-17 16:37:20,125,1,20320.95
14147,36651,2025-01-02 11:50:15,33,1,17762.94
14148,36655,2025-04-27 20:10:43,60,1,5108.13
14149,36657,2025-05-14 04:32:25,366,1,9798.21
14150,36659,2025-05-23 02:36:39,44,1,6132.16
14151,36662,2025-06-16 06:40:01,254,2,32119.52
14152,36662,2025-06-29 23:11:03,469,1,8458.92
14153,36664,2025-04-01 17:29:25,233,1,4628.25
14154,36667,2025-01-19 01:24:47,219,1,2535.54
14155,36668,2025-01-10 03:36:16,103,1,42328.61
14156,36670,2025-05-08 16:54:21,338,1,88128.75
14157,36670,2025-05-19 20:24:36,67,2,6491.1
14158,36670,2025-06-01 05:00:22,148,1,129106.55
14159,36673,2025-06-19 05:02:29,193,2,66056.82
14160,36674,2025-02-26 08:05:34,58,2,66301.9
14161,36677,2025-06-06 00:54:04,15,1,9205.01
14162,36680,2025-06-21 22:47:29,15,1,9205.01
14163,36681,2025-03-25 18:26:34,65,1,15098.74
14164,36686,2025-03-18 08:02:59,154,3,109391.4
14165,36688,2025-01-18 06:25:19,31,2,4443.28
14166,36690,2025-03-17 21:02:01,133,1,30464.02
14167,36691,2025-04-27 11:35:16,207,1,30716.03
14168,36692,2025-05-20 06:59:28,414,1,20297.26
14169,36692,2025-06-03 12:59:17,498,1,13866.8
14170,36695,2025-05-04 20:57:55,149,1,10316.11
14171,36695,2025-05-20 03:54:15,174,1,2937.34
14172,36697,2025-06-14 16:29:14,4,1,110986.96
14173,36698,2025-04-14 09:40:40,179,1,113736.5
14174,36702,2025-04-02 14:08:51,469,1,8458.92
14175,36704,2025-03-20 13:40:23,398,1,9488.31
14176,36706,2025-03-28 12:54:56,16,2,8319.92
14177,36712,2025-05-02 15:02:25,403,1,25390.62
14178,36712,2025-05-09 14:52:10,195,1,17742.05
14179,36714,2025-01-24 13:29:59,10,1,3952.37
14180,36722,2025-06-28 02:15:52,241,2,22337.64
14181,36725,2025-03-11 18:22:38,68,1,47179.0
14182,36727,2025-06-13 09:15:31,53,1,67150.12
14183,36728,2025-02-15 23:36:23,440,1,3107.23
14184,36734,2025-02-06 01:59:18,430,1,24645.4
14185,36735,2025-03-20 11:42:22,277,1,134439.28
14186,36737,2025-01-02 09:55:44,374,1,10459.29
14187,36738,2025-04-05 18:50:16,300,1,11130.88
14188,36741,2025-02-27 23:43:33,101,1,19086.83
14189,36744,2025-06-08 18:11:36,279,1,11780.7
14190,36747,2025-06-14 21:56:38,493,3,51830.88
14191,36752,2025-03-17 02:23:54,473,1,1074.49
14192,36768,2025-03-13 18:35:44,391,2,14962.12
14193,36771,2025-02-12 11:30:17,253,1,9261.77
14194,36772,2025-01-12 07:16:39,203,1,13023.16
14195,36773,2025-01-02 17:14:02,191,1,36768.02
14196,36774,2025-03-10 06:50:33,500,1,101175.55
14197,36775,2025-06-27 13:08:56,154,1,36463.8
14198,36777,2025-05-31 10:26:00,306,1,4449.97
14199,36778,2025-03-27 07:06:51,107,1,11847.57
14200,36781,2025-06-10 20:02:20,341,1,4466.97
14201,36785,2025-03-09 00:55:09,241,2,22337.64
14202,36790,2025-01-21 03:01:12,23,1,24086.36
14203,36795,2025-04-03 20:47:20,348,1,11453.57
14204,36796,2025-06-03 18:51:07,461,1,5690.14
14205,36796,2025-06-06 23:51:36,353,1,14609.61
14206,36797,2025-03-23 23:20:43,258,1,4584.18
14207,36804,2025-02-27 21:13:56,65,1,15098.74
14208,36807,2025-06-11 11:30:53,297,1,17729.74
14209,36811,2025-06-21 09:53:08,347,2,53909.48
14210,36814,2025-03-21 13:30:29,177,1,6007.88
14211,36815,2025-03-02 01:57:30,199,1,130009.3
14212,36821,2025-03-31 15:29:37,120,1,19023.98
14213,36822,2025-01-11 23:28:31,50,1,9054.04
14214,36823,2025-06-10 03:36:27,478,2,75332.7
14215,36826,2025-06-08 22:43:47,80,1,124124.35
14216,36832,2025-06-23 01:52:28,218,2,188416.68
14217,36833,2025-02-07 03:11:05,358,1,8037.68
14218,36838,2025-04-24 09:17:51,279,3,35342.1
14219,36839,2025-06-12 14:55:34,229,2,61395.76
14220,36842,2025-02-07 04:10:38,470,1,1252.58
14221,36842,2025-02-13 06:07:44,396,3,331596.63
14222,36842,2025-03-02 07:16:45,231,1,2920.42
14223,36847,2025-03-07 07:00:11,216,2,86566.52
14224,36849,2025-06-20 18:43:56,390,1,3926.05
14225,36850,2025-05-30 19:58:39,310,1,1082.78
14226,36853,2025-01-29 18:07:24,274,3,64881.27
14227,36857,2025-01-16 22:39:17,121,1,8945.4
14228,36861,2025-05-26 09:32:55,396,3,331596.63
14229,36862,2025-03-23 04:22:42,387,1,28854.36
14230,36862,2025-04-06 10:24:02,415,1,4695.16
14231,36865,2025-02-17 12:22:52,149,1,10316.11
14232,36869,2025-05-30 08:36:12,168,1,9504.82
14233,36869,2025-06-13 17:43:23,442,1,27027.64
14234,36872,2025-04-09 06:46:03,372,2,2628.06
14235,36876,2025-02-27 19:16:07,67,1,3245.55
14236,36883,2025-05-25 18:19:31,369,1,14392.59
14237,36883,2025-06-02 02:21:39,196,2,2359.12
14238,36885,2025-05-19 13:33:58,403,1,25390.62
14239,36886,2025-04-01 23:55:14,484,2,185827.88
14240,36886,2025-04-12 17:15:16,416,1,36650.72
14241,36886,2025-04-23 20:55:01,439,2,70346.04
14242,36888,2025-02-21 06:37:44,268,1,7387.83
14243,36888,2025-03-01 17:31:18,260,1,13781.16
14244,36890,2025-04-01 14:05:12,218,1,94208.34
14245,36890,2025-04-08 13:43:09,359,1,7693.07
14246,36891,2025-01-19 08:14:31,319,1,29688.49
14247,36892,2025-01-31 06:49:29,276,2,9686.02
14248,36893,2025-03-06 06:52:51,150,3,59418.45
14249,36895,2025-03-22 00:14:27,119,1,9009.08
14250,36896,2025-04-05 21:46:05,187,1,43342.31
14251,36897,2025-06-14 03:11:24,70,1,5458.68
14252,36897,2025-06-29 15:59:09,435,1,4498.66
14253,36901,2025-06-02 19:55:27,253,2,18523.54
14254,36904,2025-06-03 03:16:55,243,1,2252.58
14255,36906,2025-04-15 00:57:43,338,1,88128.75
14256,36911,2025-03-28 19:42:26,463,1,6385.22
14257,36912,2025-01-27 09:00:22,248,1,9420.12
14258,36912,2025-02-06 08:11:35,21,1,14166.0
14259,36917,2025-06-17 09:01:28,56,1,29155.33
14260,36917,2025-06-27 09:37:14,69,1,7709.45
14261,36920,2025-01-25 14:51:34,333,1,4180.46
14262,36927,2025-04-07 19:40:21,19,1,2770.09
14263,36929,2025-05-24 21:11:52,480,1,35487.49
14264,36934,2025-06-03 04:47:30,251,1,8328.29
14265,36935,2025-01-13 17:51:40,15,1,9205.01
14266,36936,2025-03-15 18:49:54,251,1,8328.29
14267,36940,2025-03-02 16:06:28,435,1,4498.66
14268,36943,2025-01-23 05:42:18,236,2,39178.88
14269,36944,2025-06-03 14:49:23,411,1,2755.99
14270,36946,2025-06-25 03:43:27,69,1,7709.45
14271,36947,2025-03-30 12:44:05,42,2,70810.56
14272,36947,2025-05-01 14:20:57,173,1,3095.58
14273,36948,2025-02-27 00:15:21,92,1,3738.51
14274,36950,2025-01-15 14:31:12,72,1,43803.67
14275,36958,2025-05-22 23:15:12,183,2,11468.28
14276,36959,2025-02-12 08:01:57,333,2,8360.92
14277,36960,2025-03-17 23:40:54,340,1,86475.35
14278,36960,2025-04-03 06:24:47,238,1,20295.06
14279,36963,2025-05-08 10:08:14,51,1,10465.17
14280,36964,2025-02-07 20:48:32,427,1,4312.66
14281,36964,2025-03-09 09:24:10,273,1,8130.43
14282,36970,2025-05-28 05:20:41,492,3,26194.95
14283,36973,2025-02-01 18:12:28,385,1,347.25
14284,36973,2025-02-10 12:44:12,492,1,8731.65
14285,36978,2025-04-12 16:14:47,74,3,73180.08
14286,36979,2025-06-14 02:56:43,402,2,39298.5
14287,36981,2025-02-13 09:37:56,434,3,282674.01
14288,36983,2025-03-29 05:00:01,281,1,8575.04
14289,36991,2025-04-09 22:10:55,238,1,20295.06
14290,36991,2025-05-08 02:51:03,213,1,14323.4
14291,36993,2025-02-21 17:10:46,165,1,1732.53
14292,36996,2025-01-17 18:34:57,124,2,8576.28
14293,36996,2025-01-21 06:10:27,488,1,32780.58
14294,37002,2025-02-10 21:27:26,210,1,12877.08
14295,37003,2025-06-05 22:08:13,472,2,94432.38
14296,37006,2025-03-20 14:29:44,43,1,11732.3
14297,37009,2025-05-29 13:52:21,45,1,25096.16
14298,37010,2025-01-27 00:54:50,100,1,17574.95
14299,37012,2025-04-29 21:01:21,489,1,8331.51
14300,37012,2025-06-04 19:49:21,301,1,44256.21
14301,37015,2025-06-30 08:50:43,475,1,11694.47
14302,37018,2025-05-22 18:19:27,199,1,130009.3
14303,37021,2025-04-20 22:24:25,248,1,9420.12
14304,37027,2025-05-16 11:38:19,146,1,9446.45
14305,37030,2025-02-22 22:28:33,77,2,141019.06
14306,37031,2025-04-12 18:09:39,81,2,95729.76
14307,37034,2025-03-19 06:16:05,469,1,8458.92
14308,37042,2025-06-02 21:05:33,134,1,3801.47
14309,37043,2025-03-16 22:55:34,428,1,147572.66
14310,37044,2025-06-20 03:54:03,262,1,37057.19
14311,37052,2025-04-19 18:07:55,134,1,3801.47
14312,37057,2025-04-04 21:42:02,73,1,3184.93
14313,37059,2025-04-24 20:09:39,261,3,57474.57
14314,37060,2025-05-02 09:25:43,72,1,43803.67
14315,37073,2025-02-21 02:29:21,447,2,2976.72
14316,37073,2025-03-04 02:31:19,75,1,12610.21
14317,37074,2025-05-27 11:52:19,142,1,10287.19
14318,37075,2025-05-26 19:28:06,246,2,8971.84
14319,37079,2025-03-29 16:14:47,320,1,33560.76
14320,37079,2025-04-05 07:07:41,279,1,11780.7
14321,37080,2025-01-29 21:54:24,325,1,13982.87
14322,37082,2025-04-03 07:41:10,77,1,70509.53
14323,37086,2025-04-03 08:56:21,385,1,347.25
14324,37088,2025-05-20 00:24:37,468,1,141578.31
14325,37099,2025-01-07 08:41:41,351,1,2039.17
14326,37100,2025-02-19 10:39:08,480,2,70974.98
14327,37106,2025-06-21 02:19:45,5,1,111884.19
14328,37106,2025-06-29 23:07:23,417,1,32512.83
14329,37108,2025-04-06 13:20:50,360,1,10778.02
14330,37112,2025-05-29 14:26:25,44,1,6132.16
14331,37113,2025-06-23 17:13:03,236,1,19589.44
14332,37118,2025-02-26 13:39:36,436,1,18344.93
14333,37126,2025-01-24 15:31:29,484,1,92913.94
14334,37126,2025-01-29 08:50:43,341,1,4466.97
14335,37126,2025-02-15 09:34:04,256,2,1095.16
14336,37129,2025-01-15 22:52:28,174,2,5874.68
14337,37131,2025-04-01 13:52:10,45,1,25096.16
14338,37133,2025-03-17 12:12:42,362,2,1078.4
14339,37135,2025-06-25 23:31:45,144,2,42271.54
14340,37137,2025-03-25 02:15:21,274,1,21627.09
14341,37137,2025-04-07 06:13:50,287,1,5328.56
14342,37139,2025-02-12 16:01:04,355,1,4384.45
14343,37142,2025-03-27 22:06:04,325,1,13982.87
14344,37147,2025-02-03 05:24:28,95,2,28309.52
14345,37149,2025-06-28 05:44:04,61,1,102219.65
14346,37151,2025-03-15 15:43:03,294,1,34584.69
14347,37154,2025-02-25 06:12:59,211,1,31008.7
14348,37154,2025-03-08 23:33:22,29,1,73838.2
14349,37155,2025-06-15 16:35:28,361,1,13985.68
14350,37160,2025-03-01 05:58:37,464,2,56521.26
14351,37161,2025-01-08 22:58:59,6,2,9259.72
14352,37163,2025-02-21 07:06:20,18,2,3693.32
14353,37172,2025-06-06 21:33:06,38,1,12400.94
14354,37174,2025-02-13 23:40:57,176,1,15291.17
14355,37174,2025-03-05 17:52:01,496,1,31539.91
14356,37179,2025-03-22 07:19:30,431,3,18777.9
14357,37184,2025-01-22 02:57:21,457,1,32494.5
14358,37186,2025-02-22 10:51:43,494,1,495.37
14359,37186,2025-02-26 05:30:58,147,1,8701.96
14360,37186,2025-03-12 04:56:57,359,1,7693.07
14361,37189,2025-03-20 08:47:27,223,1,11303.07
14362,37191,2025-05-12 02:01:43,369,1,14392.59
14363,37191,2025-05-31 01:02:23,69,2,15418.9
14364,37194,2025-01-15 20:59:06,122,1,24310.52
14365,37197,2025-01-19 21:12:29,472,1,47216.19
14366,37199,2025-02-02 17:05:11,331,1,10724.43
14367,37203,2025-06-29 22:25:59,324,1,28001.07
14368,37205,2025-01-18 18:03:51,41,1,8500.67
14369,37210,2025-03-26 05:04:44,69,2,15418.9
14370,37215,2025-06-08 01:31:47,262,2,74114.38
14371,37218,2025-03-11 10:57:00,4,1,110986.96
14372,37219,2025-05-15 17:32:45,221,1,14298.27
14373,37226,2025-02-08 10:08:57,270,2,1029.12
14374,37231,2025-02-19 14:16:55,394,1,20682.69
14375,37233,2025-02-24 13:52:39,181,1,11869.76
14376,37234,2025-04-07 14:25:39,41,1,8500.67
14377,37241,2025-03-28 04:05:36,177,2,12015.76
14378,37241,2025-04-06 02:12:29,467,1,82011.77
14379,37242,2025-02-01 10:11:06,422,1,8047.95
14380,37246,2025-04-10 04:35:11,145,1,5753.8
14381,37248,2025-03-09 04:16:43,158,1,2196.76
14382,37254,2025-04-20 22:28:33,343,1,71441.06
14383,37255,2025-01-08 18:44:41,128,1,7580.95
14384,37255,2025-02-08 15:19:25,222,1,8006.41
14385,37256,2025-05-24 17:12:25,11,1,55867.12
14386,37257,2025-03-22 03:44:27,345,1,24246.2
14387,37261,2025-02-05 22:20:47,155,1,27789.39
14388,37264,2025-03-12 19:05:52,84,1,2448.39
14389,37267,2025-04-30 03:19:55,167,1,26417.09
14390,37276,2025-04-28 00:35:27,23,1,24086.36
14391,37278,2025-02-08 07:00:14,286,1,3189.98
14392,37285,2025-04-16 15:36:24,126,1,15953.08
14393,37287,2025-01-24 02:47:05,490,1,12740.04
14394,37287,2025-02-05 09:04:07,23,1,24086.36
14395,37288,2025-04-04 23:59:51,249,1,2728.95
14396,37291,2025-01-30 04:13:33,414,1,20297.26
14397,37296,2025-05-14 23:46:56,446,1,136780.08
14398,37297,2025-01-11 23:21:53,261,1,19158.19
14399,37299,2025-05-31 02:55:35,341,3,13400.91
14400,37302,2025-03-26 10:54:27,108,2,10541.66
14401,37302,2025-04-09 11:09:20,98,1,12583.05
14402,37302,2025-04-20 05:23:17,205,2,29877.28
14403,37303,2025-01-26 19:05:52,53,1,67150.12
14404,37304,2025-02-08 07:03:44,287,1,5328.56
14405,37310,2025-03-25 21:33:45,395,2,61491.86
14406,37311,2025-05-13 08:18:44,106,1,4353.63
14407,37314,2025-02-15 23:33:50,351,1,2039.17
14408,37317,2025-02-09 16:19:08,488,2,65561.16
14409,37318,2025-05-01 22:49:15,296,2,216254.82
14410,37318,2025-05-11 22:20:03,308,1,10693.04
14411,37321,2025-03-12 00:29:14,443,1,19089.94
14412,37326,2025-05-02 07:30:43,142,1,10287.19
14413,37329,2025-05-17 10:18:10,158,2,4393.52
14414,37333,2025-05-24 03:07:22,320,1,33560.76
14415,37336,2025-06-19 21:08:31,160,1,13826.53
14416,37337,2025-04-17 17:44:18,212,1,105203.42
14417,37337,2025-05-14 18:50:42,97,1,623.51
14418,37342,2025-04-11 17:34:09,196,1,1179.56
14419,37345,2025-03-15 11:08:14,385,1,347.25
14420,37345,2025-03-25 12:53:13,347,1,26954.74
14421,37348,2025-06-17 13:01:06,245,1,15399.15
14422,37351,2025-02-09 12:17:31,406,1,24419.24
14423,37353,2025-04-23 15:19:41,442,3,81082.92
14424,37353,2025-05-06 11:15:34,487,1,17124.6
14425,37358,2025-01-22 18:58:50,169,1,2636.13
14426,37364,2025-01-13 01:59:09,422,1,8047.95
14427,37365,2025-02-02 10:01:41,465,2,34858.36
14428,37366,2025-02-06 20:55:30,269,2,231029.86
14429,37368,2025-01-17 05:11:13,428,3,442717.98
14430,37370,2025-03-17 17:38:51,462,2,44606.0
14431,37371,2025-06-07 18:23:05,465,2,34858.36
14432,37373,2025-03-03 07:01:20,394,2,41365.38
14433,37376,2025-02-23 16:10:27,185,1,12990.29
